,course_name_x,course_name_y,jaccard
4431454,Measuring literature,Signal processing and machine learning for DH,0.5454545454545454
4429900,Measuring literature,Digital musicology,0.5
4434114,Measuring systems,Programmation et conception orientées objets,0.549618320610687
4434816,Measuring systems,Traitement des signaux,0.44727272727272727
4432691,Measuring systems,Conversion d'énergie,0.4197952218430034
4432894,Measuring systems,Electroacoustique,0.3726937269372694
4434528,Measuring systems,Systèmes embarqués microprogrammés,0.36227544910179643
4434526,Measuring systems,Systèmes de télécommunications,0.3333333333333333
4433440,Measuring systems,Introduction à la photonique,0.31899641577060933
4432638,Measuring systems,Conception de systèmes numériques pour EL,0.3132075471698113
4436186,Mechanical design principles,Incompressible fluid mechanics,0.7509505703422054
4435581,Mechanical design principles,Control systems + TP,0.5607940446650124
4437275,Mechanical design principles,Solid mechanics,0.5605670103092784
4435729,Mechanical design principles,Dynamique des systèmes mécaniques,0.5343137254901961
4436541,Mechanical design principles,Microinformatique (pour GM),0.4
4440142,Mechanical product design and development,Simulation and optimisation of industrial applications,0.18691588785046728
4438056,Mechanical product design and development,Applied mechanical design,0.1724137931034483
4439512,Mechanical product design and development,Multi-body simulation,0.1693548387096774
4438437,Mechanical product design and development,Conception mécanique intégrée,0.10989010989010989
4440325,Mechanical product design and development,Systèmes mécatroniques,0.10504201680672269
4442508,Mechanical wave propagation,Nonlinear Finite Element Analysis,0.25
4441741,Mechanical wave propagation,Fourier analysis and boundary value problems,0.017543859649122806
4444410,Mechanics of composites,Dynamique numérique des solides et des structures,0.2480916030534351
4444636,Mechanics of composites,Fracture mechanics,0.2264808362369338
4443978,Mechanics of composites,Biomechanics of the musculoskeletal system,0.1561712846347607
4443752,Mechanics of composites,Aeroelasticity and fluid-structure interaction,0.11711711711711711
4444615,Mechanics of composites,Flow of dispersed media,0.11695906432748537
4445339,Mechanics of composites,Méthodes de conception,0.11301369863013698
4446622,Mechanics of slender structures,Advanced solid mechanics,0.3783783783783784
4447079,Mechanics of slender structures,Computational multi-scale modeling of solids,0.22641509433962265
4447471,Mechanics of slender structures,Experimental methods in engineering mechanics,0.1780821917808219
4448241,Mechanics of slender structures,Méthodes expérimentales en biomécanique,0.11904761904761904
4451832,Media security,Student seminar: security protocols and applications,0.17142857142857143
4451782,Media security,Statistical signal processing and applications,0.1308411214953271
4449768,Media security,Biometrics,0.12857142857142856
4451225,Media security,Optical signal processing,0.1258741258741259
4449477,Media security,Advanced cryptography,0.12380952380952381
4449484,Media security,Advanced digital communications,0.12146892655367232
4451642,Media security,Satellite communications  systems and networks,0.12074303405572756
4449512,Media security,Advanced signal processing,0.11965811965811966
4450627,Media security,Image and video processing,0.10884353741496598
4450626,Media security,Image analysis and pattern recognition,0.10784313725490197
4450628,Media security,Image communication,0.10646387832699619
4451020,Media security,Microwaves,0.10462776659959759
4450667,Media security,Information theory and coding,0.10392902408111533
4450903,Media security,Management de la sécurité des technologies de l'information,0.09895833333333333
4451028,Media security,Mobile networks,0.09032943676939426
4454221,Medical physics II,Physics Against Cancer: The Physics of Imaging and Treating Cancer,0.6666666666666666
4453794,Medical physics II,Magnetic resonance imaging in medicine,0.5
4454876,Medical physics II,Therapeutic Applications of Particle Physics: Principles and Practice of Particle Therapy,0.5
4457420,Medicinal chemistry,Rétrosynthèse,0.7454545454545455
4455744,Medicinal chemistry,Computational biotechnology lab,0.29411764705882354
4456918,Medicinal chemistry,Méthodes de séparation analytiques (Pour CGC),0.2916666666666667
4460603,Mesure et intégration,TP de Mathématiques,0.4369287020109689
4458233,Mesure et intégration,Algèbre II,0.415
4458232,Mesure et intégration,Algèbre I,0.4132231404958678
4460839,Mesure et intégration,Topologie II,0.40894039735099336
4460838,Mesure et intégration,Topologie I,0.4084967320261438
4459019,Mesure et intégration,Equations différentielles ordinaires,0.34307992202729043
4459408,Mesure et intégration,Introduction aux variétés différentiables,0.34134615384615385
4460468,Mesure et intégration,Statistique,0.3283582089552239
4460123,Mesure et intégration,Probabilités,0.32426778242677823
4458274,Mesure et intégration,Analyse fonctionnelle I,0.3163841807909605
4459630,Mesure et intégration,Mathématiques discrètes,0.30919220055710306
4460646,Mesure et intégration,Tenseurs et formes différentielles,0.2917771883289125
4460676,Mesure et intégration,Théorie de Galois,0.28292682926829266
4459555,Mesure et intégration,Logique mathématique,0.2508038585209003
4462077,"Mesure, intégration et espaces fonctionnels",Groupes et surfaces,0.42424242424242425
4461165,"Mesure, intégration et espaces fonctionnels",Analyse fonctionnelle,0.4117647058823529
4462447,"Mesure, intégration et espaces fonctionnels",Logique II,0.40476190476190477
4463866,"Mesure, intégration et espaces fonctionnels",Variétés différentiables,0.4
4463580,"Mesure, intégration et espaces fonctionnels",Théorie de l'homotopie,0.3783783783783784
4463167,"Mesure, intégration et espaces fonctionnels",Représentations de groupes,0.37142857142857144
4465392,Methodology in instrumental chromatography,Mass spectrometry,0.27058823529411763
4465769,Methodology in instrumental chromatography,Pharmacological chemistry,0.24074074074074073
4466628,Methodology in instrumental chromatography,Total synthesis of natural products,0.22962962962962963
4468123,Methods for analysing gene expression,Introduction to model organisms,0.9253731343283582
4468337,Methods for analysing gene expression,Methods for manipulating gene expression,0.6567164179104478
4468769,Methods for analysing gene expression,Post transcriptional regulation of gene expression,0.6515151515151515
4467276,Methods for analysing gene expression,Cognitive and Behavioural Neuroscience,0.5957446808510638
4471662,Methods for manipulating gene expression,Post transcriptional regulation of gene expression,0.9555555555555556
4471229,Methods for manipulating gene expression,Methods for analysing gene expression,0.6567164179104478
4471016,Methods for manipulating gene expression,Introduction to model organisms,0.6363636363636364
4470169,Methods for manipulating gene expression,Cognitive and Behavioural Neuroscience,0.3723404255319149
4473153,Methods for rapid production and development,Conception mécanique intégrée,0.17543859649122806
4474606,Methods for rapid production and development,Production management,0.15458015267175573
4474009,Methods for rapid production and development,Lifecycle performance of product systems,0.13218390804597702
4473156,Methods for rapid production and development,"Conception, modélisation et simulation de systèmes de production",0.1267123287671233
4474858,Methods for rapid production and development,Simulation and optimisation of industrial applications,0.12554112554112554
4475041,Methods for rapid production and development,Systèmes mécatroniques,0.1092436974789916
4474228,Methods for rapid production and development,Multi-body simulation,0.10317460317460317
4474732,Methods for rapid production and development,Renewable energy (for ME),0.10025062656641603
4474008,Methods for rapid production and development,Lifecycle economic and environmental performance of product systems,0.0989010989010989
4472772,Methods for rapid production and development,Applied mechanical design,0.09386281588447654
4477019,Methods in Cognitive and Behavioural Neuroscience,Methods in Molecular and Cellular Neuroscience,0.75
4476878,Methods in Cognitive and Behavioural Neuroscience,Landmark papers in Stem Cell  research,0.5
4478182,Methods in Cognitive and Behavioural Neuroscience,Topics in Molecular and Cellular Neuroscience,0.5
4479771,Methods in Molecular and Cellular Neuroscience,Landmark papers in Stem Cell  research,0.75
4479911,Methods in Molecular and Cellular Neuroscience,Methods in Cognitive and Behavioural Neuroscience,0.75
4481075,Methods in Molecular and Cellular Neuroscience,Topics in Molecular and Cellular Neuroscience,0.4
4484107,"Metric Spaces, Convexity and Curvature",Unitary Group Representations,0.47058823529411764
4481693,"Metric Spaces, Convexity and Curvature",Chevalley groups,0.3333333333333333
4483346,"Metric Spaces, Convexity and Curvature",Quadratic forms over fields,0.3125
4481386,"Metric Spaces, Convexity and Curvature",Algèbres de Lie semi-simples,0.21739130434782608
4482237,"Metric Spaces, Convexity and Curvature",Formes modulaires et applications,0.1875
4484331,Metric and topological spaces,Anneaux et corps,0.20052770448548812
4486727,Metric and topological spaces,Théorie des groupes,0.19796954314720813
4484873,Metric and topological spaces,Discrete mathematics,0.15517241379310345
4488874,Metrology,Organic and printed electronics,0.18867924528301888
4488452,Metrology,Large-area electronics: devices and materials,0.17647058823529413
4488497,Metrology,MEMS practicals I,0.15789473684210525
4488498,Metrology,MEMS practicals II,0.11904761904761904
4488453,Metrology,Laser fundamentals and applications for engineers,0.10810810810810811
4491489,Metrology I,Metrology II,0.9785714285714285
4490088,Metrology I,Analyse des surfaces,0.3516483516483517
4490002,Metrology I,Advanced nanomaterials,0.3396825396825397
4492232,Metrology I,Soft matter,0.33579335793357934
4490925,Metrology I,Fracture of materials,0.32061068702290074
4494381,Metrology II,Metrology I,0.9785714285714285
4492981,Metrology II,Analyse des surfaces,0.3611111111111111
4492895,Metrology II,Advanced nanomaterials,0.34076433121019106
4495125,Metrology II,Soft matter,0.33210332103321033
4493818,Metrology II,Fracture of materials,0.3218390804597701
4495727,Michelangelo and the experience of space,A history of abstraction in architecture,0.2896551724137931
4498504,Michelangelo and the experience of space,UE A : Art and architecture,0.25
4498323,Michelangelo and the experience of space,Théorie et critique du projet MA1 (Födinger),0.23076923076923078
4498594,Michelangelo and the experience of space,"Visionnaires éclectiques. Architectures, 2000-2018",0.13380281690140844
4495909,Michelangelo and the experience of space,Apparent realities - Constructing the view,0.09767441860465116
4499928,Micro and nanostructuration of materials,Introduction to crystal growth by epitaxy,0.23711340206185566
4499322,Micro and nanostructuration of materials,Dielectric properties of materials,0.1782178217821782
4500448,Micro and nanostructuration of materials,Organic semiconductors,0.15483870967741936
4499944,Micro and nanostructuration of materials,Introduction to magnetic materials in modern technologies,0.15
4500168,Micro and nanostructuration of materials,Metrology II,0.14204545454545456
4502214,Micro and nanostructuration of materials + TP,Dielectric and optical properties of materials,0.2631578947368421
4503341,Micro and nanostructuration of materials + TP,Organic semiconductors,0.18
4501585,Micro and nanostructuration of materials + TP,Advanced semiconductor nanomaterials,0.1652892561983471
4502436,Micro and nanostructuration of materials + TP,Experimental data analysis and modelization,0.15384615384615385
4504068,Micro and nanostructuration of materials + TP,Thin film fabrication processes,0.14339622641509434
4503764,Micro and nanostructuration of materials + TP,"Semiconductor materials and properties, from the bulk to the nanostructure",0.14285714285714285
4503769,Micro and nanostructuration of materials + TP,Seminar series on advances in materials,0.10513447432762836
4506216,"Micro theory, game theory & mechanism design",Options and investments analysis,1.0
4504791,"Micro theory, game theory & mechanism design",Cases in finance,0.625
4505061,"Micro theory, game theory & mechanism design",Credit risk and fixed income analysis,0.2222222222222222
4509013,Micro-usinage par Laser,Nanotechnology II,0.16
4509012,Micro-usinage par Laser,Nanotechnology I,0.1598360655737705
4508058,Micro-usinage par Laser,Déformation et rupture TP,0.14375
4508822,Micro-usinage par Laser,Matériaux pour le sport,0.14
4508883,Micro-usinage par Laser,Microélectronique et microsystèmes labos I,0.13942307692307693
4508884,Micro-usinage par Laser,Microélectronique et microsystèmes labos II,0.13942307692307693
4509809,Micro-usinage par Laser,Technologie des microstructures II,0.13753581661891118
4509442,Micro-usinage par Laser,Reliability of MEMS,0.13636363636363635
4509816,Micro-usinage par Laser,Technologies des capteurs et des actionneurs intégrés,0.13257575757575757
4509805,Micro-usinage par Laser,Technologie des Composites,0.1317365269461078
4508877,Micro-usinage par Laser,Microsystèmes : lois d'échelle,0.12037037037037036
4508863,Micro-usinage par Laser,Microelectronics,0.108
4508061,Micro-usinage par Laser,Déformation et rupture à haute température,0.10759493670886076
4507622,Micro-usinage par Laser,Biomatériaux,0.10457516339869281
4511675,Micro-économie,"Marketing, innovation, and new product development",0.13157894736842105
4512000,Micro-économie,Optimization methods in finance,0.1
4512544,Micro-économie,Statistique multivariée,0.09090909090909091
4511550,Micro-économie,Introduction à la méthode des éléments finis,0.08695652173913043
4514511,Micro/Nano robotics,Lifecycle performance of product systems,0.15611814345991562
4513618,Micro/Nano robotics,Computational multi-scale modeling of solids,0.14942528735632185
4514736,Micro/Nano robotics,Multivariable control,0.1342281879194631
4514641,Micro/Nano robotics,Micro/Nanomechanical devices,0.13043478260869565
4513689,Micro/Nano robotics,Continuous improvement of manufacturing systems,0.11926605504587157
4514617,Micro/Nano robotics,Mechanics of slender structures,0.11702127659574468
4514010,Micro/Nano robotics,Experimental methods in engineering mechanics,0.11009174311926606
4514084,Micro/Nano robotics,Fundamentals of computer aided manufacturing,0.1016949152542373
4517404,Micro/Nanomechanical devices,Lifecycle performance of product systems,0.14624505928853754
4517533,Micro/Nanomechanical devices,Micro/Nano robotics,0.13043478260869565
4516977,Micro/Nanomechanical devices,Fundamentals of computer aided manufacturing,0.1254125412541254
4516903,Micro/Nanomechanical devices,Experimental methods in engineering mechanics,0.11382113821138211
4515994,Micro/Nanomechanical devices,Advanced additive manufacturing technologies,0.11016949152542373
4517273,Micro/Nanomechanical devices,Introduction to additive manufacturing,0.10714285714285714
4516511,Micro/Nanomechanical devices,Computational multi-scale modeling of solids,0.09433962264150944
4516167,Micro/Nanomechanical devices,Applied mechanical design,0.09340659340659341
4520578,Microbiologie et biologie des sols et des eaux,Météorologie,0.8630952380952381
4519839,Microbiologie et biologie des sols et des eaux,Fonctionnement des écosystèmes,0.8224852071005917
4520144,Microbiologie et biologie des sols et des eaux,Introduction au droit,0.6129032258064516
4521594,Microbiologie et biologie des sols et des eaux,Topométrie,0.5976095617529881
4519948,Microbiologie et biologie des sols et des eaux,Génie sanitaire,0.574468085106383
4519315,Microbiologie et biologie des sols et des eaux,Chimie environnementale I,0.5076142131979695
4519916,Microbiologie et biologie des sols et des eaux,Gestion et traitement des déchets,0.4896907216494845
4523977,Microbiologie pour l'ingénieur,Sciences du sol,0.9075297225891678
4522550,Microbiologie pour l'ingénieur,Ecologie générale,0.8300653594771242
4523467,Microbiologie pour l'ingénieur,Méthodes quantitatives I,0.7938271604938272
4522653,Microbiologie pour l'ingénieur,Environmental chemistry,0.6238532110091743
4522998,Microbiologie pour l'ingénieur,Informatique pour l'ingénieur,0.5714285714285714
4523858,Microbiologie pour l'ingénieur,Quantitative methods II,0.5335968379446641
4523212,Microbiologie pour l'ingénieur,Législation environnementale et droit de la construction,0.5223529411764706
4524034,Microbiologie pour l'ingénieur,"Signals, instruments and systems",0.5
4527419,Microbiology,Travaux pratiques de physiologie I,0.5877777777777777
4526558,Microbiology,Physiologie par systèmes I,0.5861690450054885
4526559,Microbiology,Physiologie par systèmes II,0.5799338478500551
4527420,Microbiology,Travaux pratiques de physiologie II,0.5733333333333334
4526288,Microbiology,Modélisation mathématique et computationnelle en biologie,0.5722160970231532
4527121,Microbiology,Systèmes électriques et électroniques I,0.5444214876033058
4527122,Microbiology,Systèmes électriques et électroniques II,0.5430944963655244
4527993,Microcontrôleurs,Chimie des surfaces,0.8682367918523234
4528161,Microcontrôleurs,Conversion électromécanique I,0.8676844783715013
4528162,Microcontrôleurs,Conversion électromécanique II,0.636762860727729
4528163,Microcontrôleurs,Conversion électromécanique TP,0.6293266205160478
4529118,Microcontrôleurs,Microinformatique (pour MT),0.6065679330328396
4529821,Microcontrôleurs,Signaux et systèmes I (pour MT),0.5942376950780313
4529823,Microcontrôleurs,Signaux et systèmes II (pour MT),0.5927710843373494
4530059,Microcontrôleurs,Technologie des microstructures I,0.5656626506024096
4528057,Microcontrôleurs,Composants semiconducteurs,0.5590650663297536
4528381,Microcontrôleurs,Electronique II,0.5567685589519651
4527926,Microcontrôleurs,Capteurs,0.5527082119976704
4531725,Microcontrôleurs et temps réel,Introduction au traitement des signaux,0.6776859504132231
4530944,Microcontrôleurs et temps réel,Compatibilité électromagnétique,0.649402390438247
4532277,Microcontrôleurs et temps réel,Outils informatiques,0.6363636363636364
4531165,Microcontrôleurs et temps réel,Dispositifs et structures analogiques,0.6169354838709677
4531730,Microcontrôleurs et temps réel,Introduction aux systèmes de transmission,0.6008064516129032
4531391,Microcontrôleurs et temps réel,Filtres électriques,0.5918367346938775
4531267,Microcontrôleurs et temps réel,Electromécanique I,0.5691699604743083
4531727,Microcontrôleurs et temps réel,Introduction au traitement optique,0.5473251028806584
4534995,Microcontrôleurs pour la commande de systèmes mécaniques,Mécanique des fluides incompressibles,0.29381443298969073
4535392,Microcontrôleurs pour la commande de systèmes mécaniques,Projet de conception,0.27692307692307694
4534965,Microcontrôleurs pour la commande de systèmes mécaniques,Modélisation et simulation par éléments finis,0.25132275132275134
4535888,Microcontrôleurs pour la commande de systèmes mécaniques,Thermodynamique et énergétique I,0.2509090909090909
4535794,Microcontrôleurs pour la commande de systèmes mécaniques,Systèmes mécatroniques,0.24533333333333332
4534453,Microcontrôleurs pour la commande de systèmes mécaniques,Heat and mass transfer,0.21975992613111728
4534998,Microcontrôleurs pour la commande de systèmes mécaniques,Mécanique des milieux continus,0.2032590051457976
4536907,Microeconomics,De- and re-regulation of Network Industries,0.05970149253731343
4537110,Microeconomics,Entrepreneurship and emerging economies (course),0.046511627906976744
4537706,Microeconomics,Managing multicultural teams,0.02857142857142857
4540701,Microelectronics,Microsystèmes et capteurs TP I,0.37748344370860926
4540702,Microelectronics,Microsystèmes et capteurs TP II,0.37748344370860926
4541327,Microelectronics,Scaling laws in micro- and nanosystems,0.3582887700534759
4540835,Microelectronics,Nanotechnology I,0.3542600896860987
4540836,Microelectronics,Nanotechnology II,0.3526570048309179
4540706,Microelectronics,Microélectronique et microsystèmes labos I,0.3473684210526316
4540707,Microelectronics,Microélectronique et microsystèmes labos II,0.3473684210526316
4540700,Microelectronics,Microsystèmes : lois d'échelle,0.34536082474226804
4541632,Microelectronics,Technologie des microstructures II,0.3419354838709677
4544867,Microelectronics for systems on chips,VLSI design II,0.2554112554112554
4543129,Microelectronics for systems on chips,Hardware systems modeling II,0.22950819672131148
4542712,Microelectronics for systems on chips,Design technologies for integrated systems,0.22074468085106383
4542147,Microelectronics for systems on chips,Analog circuits design II,0.21035598705501618
4542035,Microelectronics for systems on chips,Advanced analog and RF integrated circuits design I,0.18888888888888888
4542036,Microelectronics for systems on chips,Advanced analog and RF integrated circuits design II,0.18867924528301888
4542869,Microelectronics for systems on chips,Embedded systems,0.16024340770791076
4543128,Microelectronics for systems on chips,Hardware systems modeling I,0.1324599708879185
4544866,Microelectronics for systems on chips,VLSI design I,0.12709030100334448
4544139,Microelectronics for systems on chips,Real-time embedded systems,0.11080332409972299
4543124,Microelectronics for systems on chips,HF and VHF circuits and techniques II,0.0912863070539419
4543271,Microelectronics for systems on chips,Integrated circuits technology,0.08896797153024912
4542146,Microelectronics for systems on chips,Analog circuits design I,0.08040770101925254
4543123,Microelectronics for systems on chips,HF and VHF circuits and techniques I,0.07804370447450572
4542483,Microelectronics for systems on chips,Circuits et techniques HF et VHF II,0.07725321888412018
4546689,Microfluidics for lab-on-a-chip,Optical MEMS and micro-optics,0.15384615384615385
4547315,Microfluidics for lab-on-a-chip,Summer School on Micro and Optical Technologies in Biomedical Science (2018),0.05952380952380952
4544987,Microfluidics for lab-on-a-chip,Advanced stem cell biology (2013),0.03529411764705882
4549013,Microinformatique (pour GM),Incompressible fluid mechanics,0.4252136752136752
4549329,Microinformatique (pour GM),Mechanical design principles,0.4
4550102,Microinformatique (pour GM),Solid mechanics,0.26587301587301587
4548556,Microinformatique (pour GM),Dynamique des systèmes mécaniques,0.25534591194968553
4548408,Microinformatique (pour GM),Control systems + TP,0.2518703241895262
4551201,Microinformatique (pour MT),Composants semiconducteurs,0.8854581673306773
4551307,Microinformatique (pour MT),Conversion électromécanique TP,0.880485527544351
4551306,Microinformatique (pour MT),Conversion électromécanique II,0.8643446379468378
4551070,Microinformatique (pour MT),Capteurs,0.824607329842932
4552967,Microinformatique (pour MT),Signaux et systèmes II (pour MT),0.8213028169014085
4552965,Microinformatique (pour MT),Signaux et systèmes I (pour MT),0.8158813263525305
4551935,Microinformatique (pour MT),Ingénierie optique I,0.7449596774193549
4553203,Microinformatique (pour MT),Technologie des microstructures I,0.7225531914893617
4551305,Microinformatique (pour MT),Conversion électromécanique I,0.6638477801268499
4551137,Microinformatique (pour MT),Chimie des surfaces,0.6631430584918957
4555157,Microinformatique I,Microinformatique II,0.9935897435897436
4553965,Microinformatique I,Capteurs II,0.8055555555555556
4553964,Microinformatique I,Capteurs I,0.7807486631016043
4555169,Microinformatique I,Microélectronique I,0.7285714285714285
4556097,Microinformatique I,Technologie des microstructures II,0.5474452554744526
4555398,Microinformatique I,Optique,0.4180327868852459
4558049,Microinformatique II,Microinformatique I,0.9935897435897436
4556858,Microinformatique II,Capteurs II,0.8100558659217877
4556857,Microinformatique II,Capteurs I,0.7849462365591398
4558062,Microinformatique II,Microélectronique I,0.7320574162679426
4558990,Microinformatique II,Technologie des microstructures II,0.5494505494505495
4558291,Microinformatique II,Optique,0.4191780821917808
4560945,Microscopie et métrologie optique I,Microscopie et métrologie optique II,0.7777777777777778
4561254,Microscopie et métrologie optique I,Photonique appliquée II,0.3333333333333333
4560780,Microscopie et métrologie optique I,Lasers,0.2777777777777778
4563837,Microscopie et métrologie optique II,Microscopie et métrologie optique I,0.7777777777777778
4564147,Microscopie et métrologie optique II,Photonique appliquée II,0.3333333333333333
4563673,Microscopie et métrologie optique II,Lasers,0.25
4567907,Microscopie électronique : introduction,Transformations de phases I,0.6153846153846154
4565783,Microscopie électronique : introduction,Corrosion et protection des métaux,0.49557522123893805
4566733,Microscopie électronique : introduction,Microscopie électronique TP,0.3765432098765432
4566677,Microscopie électronique : introduction,Matériaux divisés,0.36363636363636365
4567673,Microscopie électronique : introduction,Technologie et mise en oeuvre des polymères,0.35625
4565610,Microscopie électronique : introduction,Chimie organique et des polymères,0.3503184713375796
4569570,Microscopie électronique TP,Matériaux divisés,0.9032258064516129
4570566,Microscopie électronique TP,Technologie et mise en oeuvre des polymères,0.89937106918239
4568563,Microscopie électronique TP,Composites polymères TP,0.8819875776397516
4568561,Microscopie électronique TP,Composites polymères,0.8342857142857143
4568813,Microscopie électronique TP,Déformation et rupture à basse température,0.7763975155279503
4568200,Microscopie électronique TP,Analyse des surfaces + TP,0.7606382978723404
4568457,Microscopie électronique TP,"Ceramics, properties",0.6855345911949685
4568503,Microscopie électronique TP,Chimie organique et des polymères,0.6229508196721312
4573457,Microscopie électronique analytique + TP,Technologie des poudres,0.29411764705882354
4573451,Microscopie électronique analytique + TP,Technologie des Composites,0.25396825396825395
4571707,Microscopie électronique analytique + TP,Déformation et rupture à haute température,0.22641509433962265
4571704,Microscopie électronique analytique + TP,Déformation et rupture TP,0.19672131147540983
4572588,Microscopie électronique analytique + TP,Morphologie et microdéformations des polymères,0.18518518518518517
4575481,Microstructuration des matériaux,Morphologie et microdéformations des polymères,0.38461538461538464
4574913,Microstructuration des matériaux,Génie médical I: physique du système cardiovasculaire,0.25
4573980,Microstructuration des matériaux,Analyse de la structure des polymères,0.12
4578310,Microstructures technology II,Microsystèmes et capteurs TP I,0.2833333333333333
4578311,Microstructures technology II,Microsystèmes et capteurs TP II,0.2833333333333333
4578936,Microstructures technology II,Scaling laws in micro- and nanosystems,0.16037735849056603
4581208,Microsystèmes : lois d'échelle,Microélectronique et microsystèmes labos I,0.6492537313432836
4581209,Microsystèmes : lois d'échelle,Microélectronique et microsystèmes labos II,0.6492537313432836
4581338,Microsystèmes : lois d'échelle,Nanotechnology II,0.42441860465116277
4581337,Microsystèmes : lois d'échelle,Nanotechnology I,0.4052631578947368
4581188,Microsystèmes : lois d'échelle,Microelectronics,0.34536082474226804
4582134,Microsystèmes : lois d'échelle,Technologie des microstructures II,0.31833910034602075
4581767,Microsystèmes : lois d'échelle,Reliability of MEMS,0.2696078431372549
4582141,Microsystèmes : lois d'échelle,Technologies des capteurs et des actionneurs intégrés,0.26905829596412556
4579767,Microsystèmes : lois d'échelle,Analyse de produits et systèmes,0.21052631578947367
4581313,Microsystèmes : lois d'échelle,Méthodes de détection optique,0.17372881355932204
4579916,Microsystèmes : lois d'échelle,BioMEMS,0.16263736263736264
4584097,Microsystèmes et capteurs TP I,Microsystèmes et capteurs TP II,1.0
4584722,Microsystèmes et capteurs TP I,Scaling laws in micro- and nanosystems,0.5229357798165137
4584081,Microsystèmes et capteurs TP I,Microelectronics,0.37748344370860926
4582525,Microsystèmes et capteurs TP I,Advanced MEMS & microsystems,0.3
4584094,Microsystèmes et capteurs TP I,Microstructures technology II,0.2833333333333333
4586989,Microsystèmes et capteurs TP II,Microsystèmes et capteurs TP I,1.0
4587615,Microsystèmes et capteurs TP II,Scaling laws in micro- and nanosystems,0.5229357798165137
4586974,Microsystèmes et capteurs TP II,Microelectronics,0.37748344370860926
4585418,Microsystèmes et capteurs TP II,Advanced MEMS & microsystems,0.3
4586987,Microsystèmes et capteurs TP II,Microstructures technology II,0.2833333333333333
4588376,Microwaves,Advanced signal processing,0.4029126213592233
4589490,Microwaves,Image analysis and pattern recognition,0.36363636363636365
4590089,Microwaves,Optical signal processing,0.3
4590627,Microwaves,Speech processing,0.2798053527980535
4590423,Microwaves,Rayonnement et antennes,0.264750378214826
4590182,Microwaves,Photonic systems and technology,0.2340966921119593
4589587,Microwaves,Introduction au traitement optique,0.23311546840958605
4588804,Microwaves,Compatibilité électromagnétique,0.23014256619144602
4589590,Microwaves,Introduction aux systèmes de transmission,0.2280334728033473
4589585,Microwaves,Introduction au traitement des signaux,0.21881390593047034
4589025,Microwaves,Dispositifs et structures analogiques,0.2135523613963039
4590137,Microwaves,Outils informatiques,0.21285140562248997
4589491,Microwaves,Image and video processing,0.20572450805008943
4589251,Microwaves,Filtres électriques,0.2033195020746888
4588769,Microwaves,Circuits et systèmes électroniques II,0.2031496062992126
4591181,Microwaves,Wireless receivers: algorithms and architectures,0.20123203285420946
4592766,Microélectronique I,Microinformatique II,0.7320574162679426
4592765,Microélectronique I,Microinformatique I,0.7285714285714285
4591574,Microélectronique I,Capteurs II,0.6491228070175439
4591573,Microélectronique I,Capteurs I,0.6271186440677966
4593007,Microélectronique I,Optique,0.5489130434782609
4593706,Microélectronique I,Technologie des microstructures II,0.5079365079365079
4592569,Microélectronique I,L'ingénieur dans R&D industriels I,0.4326241134751773
4593685,Microélectronique I,TP en salle blanche,0.4196242171189979
4596600,Microélectronique II,Technologie des microstructures III,0.8636363636363636
4594469,Microélectronique II,Capteurs et microsystèmes III,0.38
4595673,Microélectronique II,Microélectronique et microsystèmes labos I,0.35135135135135137
4595674,Microélectronique II,Microélectronique et microsystèmes labos II,0.35135135135135137
4598567,Microélectronique et microsystèmes labos I,Microélectronique et microsystèmes labos II,1.0
4598560,Microélectronique et microsystèmes labos I,Microsystèmes : lois d'échelle,0.6492537313432836
4598696,Microélectronique et microsystèmes labos I,Nanotechnology II,0.5
4598695,Microélectronique et microsystèmes labos I,Nanotechnology I,0.48863636363636365
4598565,Microélectronique et microsystèmes labos I,Microélectronique II,0.35135135135135137
4598546,Microélectronique et microsystèmes labos I,Microelectronics,0.3473684210526316
4601459,Microélectronique et microsystèmes labos II,Microélectronique et microsystèmes labos I,1.0
4601453,Microélectronique et microsystèmes labos II,Microsystèmes : lois d'échelle,0.6492537313432836
4601589,Microélectronique et microsystèmes labos II,Nanotechnology II,0.5
4601588,Microélectronique et microsystèmes labos II,Nanotechnology I,0.48863636363636365
4601458,Microélectronique et microsystèmes labos II,Microélectronique II,0.35135135135135137
4601439,Microélectronique et microsystèmes labos II,Microelectronics,0.3473684210526316
4602807,Middleware,Advanced databases,0.14814814814814814
4604797,Middleware,Programmation Internet,0.14652956298200515
4602803,Middleware,Advanced computer networks and distributed systems,0.14084507042253522
4603041,Middleware,Bases de données,0.13550135501355012
4604629,Middleware,Personal interaction studio,0.12648221343873517
4603296,Middleware,Computational linguistics,0.12225705329153605
4604793,Middleware,Program parallelization on PC clusters,0.11612903225806452
4605302,Middleware,Theoretical computer science,0.11224489795918367
4603950,Middleware,IT security engineering,0.11023622047244094
4607853,Milieux continus,Résistance des matériaux,0.98559670781893
4607610,Milieux continus,Phénomènes de transfert en science des matériaux,0.7298969072164948
4607629,Milieux continus,"Polymères, structures, propriétés",0.6876267748478702
4608207,Milieux continus,Thermodynamics for materials science,0.6417004048582996
4606909,Milieux continus,Inorganic chemistry,0.6049382716049383
4607827,Milieux continus,Rhéologie et mécanique des fluides,0.5661157024793388
4607278,Milieux continus,Modélisation des matériaux,0.5134615384615384
4607736,Milieux continus,Propriétés fonctionnelles des matériaux,0.4774590163934426
